"Tangut definitions for Tangut block. Data from Andrew West's https://babelstone.co.uk/Unicode/unicode.js, https://www.unicode.org/wg2/docs/n4724-FiveAdditionalTangut.pdf, https://www.unicode.org/wg2/docs/n4851-TangutAdditions.pdf, and https://www.unicode.org/L2/L2023/23246-wg2-n5217r2.pdf",definition,reading,possible variant or error,notes,source
178DE,to milk (a livestock),,,,
178DF,divination,,,,
178E0,a surname,,,,
178E1,a surname,,,,
178E2,bamboo or twig fence,,,,
178E3,food and drink,,,,
178E4,border,,,,
178E5,to rise,,,,
178E6,to attend,,,,
178E7,thin,,,,
178E8,clothing,,,,
178E9,to rely on,,,,
178EA,urine,,,,
178EB,small,,,,
178EC,to do,,,,
178ED,a surname,,,,
178EE,a surname,,,,
178EF,level,,,,
178F0,,,,,
178F1,to cover,,,,
178F2,line,,,,
178F3,to write,,,,
178F4,a surname,,,,
178F5,a surname,,,,
178F6,children,,,,
178F7,full,,,,
178F8,death,,,,
178F9,a surname,,,,
178FA,snake,,,,
178FB,to add,,,,
178FC,morals,,,,
178FD,to love,,,,
178FE,centre,,,,
178FF,face,,,,
17900,life,,,,
17901,six,,,,
17902,complete,,,,
17903,to stutter,,,,
17904,to ask,,,,
17905,to bring up,,,,
17906,a surname,,,,
17907,to obey,,,,
17908,to give birth,,,,
17909,a surname,,,,
1790A,to plot,,,,
1790B,not,,,,
1790C,sincere,,,,
1790D,anger,,,,
1790E,to irrigate,,,,
1790F,mallet,,,,
17910,to combine,,,,
17911,to attack by words,,,,
17912,age,,,,
17913,beautiful,,,,
17914,to dance,,,,
17915,to burst,,,,
17916,swift,,,,
17917,,,,,
17918,,,,,
17919,native place,,,,
1791A,dirty,,,,
1791B,a surname,,,,
1791C,ball,,,,
1791D,to know,,,,
1791E,tent,,,,
1791F,to select,,,,
17920,,,,,
17921,a surname,,,,
17922,below,,,,
17923,hook,,,,
17924,to count,,,,
17925,vast,,,,
17926,a surname,,,,
17927,it,,,,
17928,timid,,,,
17929,a surname,,,,
1792A,to ring,,,,
1792B,house,,,,
1792C,to unite,,,,
1792D,a surname,,,,
1792E,eloquence,,,,
1792F,to cry,,,,
17930,vinegar,,,,
17931,scheme,,,,
17932,to ridicule,,,,
17933,surname,,,,
17934,senior,,,,
17935,to tie,,,,
17936,heart,,,,
17937,life,,,,
17938,to play,,,,
17939,a surname,,,,
1793A,abrupt,,,,
1793B,flower,,,,
1793C,night,,,,
1793D,to think,,,,
1793E,elder brother,,,,
1793F,a surname,,,,
17940,scabies,,,,
17941,above,,,,
17942,house,,,,
17943,four,,,,
17944,often,,,,
17945,,,,,
17946,stars,,,,
17947,boy,,,,
17948,cooperation,,,,
17949,to detest,,,,
1794A,stunned,,,,
1794B,to blow,,,,
1794C,emissary,,,,
1794D,post,,,,
1794E,benefit,,,,
1794F,dumbness,,,,
17950,tail,,,,
17951,a surname,,,,
17952,sorrowful,,,,
17953,illness,,,,
17954,to have,,,,
17955,to tie,,,,
17956,to flog,,,,
17957,man of wealth,,,,
17958,to smear,,,,
17959,steed,,,,
1795A,to give birth,,,,
1795B,bone,,,,
1795C,a surname,,,,
1795D,servant,,,,
1795E,to rescue,,,,
1795F,to seduce,,,,
17960,an old and well-known family,,,,
17961,a surname,,,,
17962,a surname,,,,
17963,to stand up,,,,
17964,to know,,,,
17965,evil,,,,
17966,head,,,,
17967,repetition,,,,
17968,bright,,,,
17969,to meet,,,,
1796A,to teach,,,,
1796B,light,,,,
1796C,a surname,,,,
1796D,to carry off,,,,
1796E,skill,,,,
1796F,to wear,,,,
17970,a transliteration,,,,
17971,selfishness,,,,
17972,to go through,,,,
17973,rapid,,,,
17974,a surname,,,,
17975,a surname,,,,
17976,a surname,,,,
17977,color,,,,
17978,to cry,,,,
17979,crowd,,,,
1797A,to chant incantation,,,,
1797B,a surname,,,,
1797C,monk,,,,
1797D,a surname,,,,
1797E,skill,,,,
1797F,wizard,,,,
17980,a transliteration,,,,
17981,to harm,,,,
17982,calm,,,,
17983,a surname,,,,
17984,to fear,,,,
17985,difficult,,,,
17986,a surname,,,,
17987,must,,,,
17988,to penetrate,,,,
17989,wife,,,,
1798A,to watch,,,,
1798B,carriage,,,,
1798C,mute,,,,
1798D,close,,,,
1798E,to flow,,,,
1798F,a surname,,,,
17990,an insect name,,,,
17991,clear,,,,
17992,face,,,,
17993,a surname,,,,
17994,servant,,,,
17995,thatched cottage,,,,
17996,palace,,,,
17997,man,,,,
17998,quiet,,,,
17999,pure; celestial being,,,,
1799A,to chop,,,,
1799B,to extrude,,,,
1799C,to say,,,,
1799D,close relative,,,,
1799E,to kowtow,,,,
1799F,vigor,,,,
179A0,to detest,,,,
179A1,relatives,,,,
179A2,to survey,,,,
179A3,to surpass,,,,
179A4,to wait,,,,
179A5,divination,,,,
179A6,wrist,,,,
179A7,spirit,,,,
179A8,to contract,,,,
179A9,to infect,,,,
179AA,to roll up,,,,
179AB,cause,,,,
179AC,common,,,,
179AD,to eliminate,,,,
179AE,to escape,,,,
179AF,a surname,,,,
179B0,a surname,,,,
179B1,a surname,,,,
179B2,a hundred million,,,,
179B3,host,,,,
179B4,coal,,,,
179B5,big,,,,
179B6,to abandon,,,,
179B7,before,,,,
179B8,what,,,,
179B9,visitor,,,,
179BA,a surname,,,,
179BB,name,,,,
179BC,a surname,,,,
179BD,baby,,,,
179BE,to see,,,,
179BF,border,,,,
179C0,only,,,,
179C1,scholar,,,,
179C2,,,,,
179C3,to manage,,,,
179C4,,,,,
179C5,an emperor calls himself,,,,
179C6,stupid,,,,
179C7,a surname,,,,
179C8,to urinate,,,,
179C9,skill,,,,
179CA,to be born,,,,
179CB,respect,,,,
179CC,beautiful,,,,
179CD,body,,,,
179CE,sisters,,,,
179CF,to have,,,,
179D0,to untie,,,,
179D1,to break off with the fingers and thumb,,,,
179D2,birthplace,,,,
179D3,I,,,,
179D4,a surname,,,,
179D5,tax,,,,
179D6,many,,,,
179D7,to prohibit,,,,
179D8,justice,,,,
179D9,easy,,,,
179DA,to hide,,,,
179DB,to select,,,,
179DC,marrow,,,,
179DD,to realize,,,,
179DE,enlightenment,,,,
179DF,to hate,,,,
179E0,to desire,,,,
179E1,to palpitate,,,,
179E2,Hunnu people,,,,
179E3,tomorrow,,,,
179E4,to break off,,,,
179E5,long,,,,
179E6,I,,,,
179E7,to spoil (a child),,,,
179E8,to go,,,,
179E9,a surname,,,,
179EA,first,,,,
179EB,window,,,,
179EC,to grow up,,,,
179ED,a surname,,,,
179EE,land,,,,
179EF,to hold,,,,
179F0,to open wide,,,,
179F1,a surname,,,,
179F2,skilful,,,,
179F3,to twine,,,,
179F4,to abandon,,,,
179F5,to prick,,,,
179F6,whispered,,,,
179F7,space,,,,
179F8,many,,,,
179F9,disaster,,,,
179FA,proficient,,,,
179FB,a surname,,,,
179FC,complete,,,,
179FD,to astonish,,,,
179FE,emperor,,,,
179FF,to smear,,,,
17A00,to abandon,,,,
17A01,up,,,,
17A02,to gain,,,,
17A03,foolish,,,,
17A04,achievement,,,,
17A05,frivolous,,,,
17A06,servant,,,,
17A07,to steal,,,,
17A08,to reward,,,,
17A09,to listen,,,,
17A0A,gallbladder,,,,
17A0B,three days later,,,,
17A0C,to guard,,,,
17A0D,flower,,,,
17A0E,to count,,,,
17A0F,insect dung,,,,
17A10,to drink,,,,
17A11,a transliteration,,,,
17A12,a surname,,,,
17A13,net,,,,
17A14,breast,,,,
17A15,leprosy,,,,
17A16,to hide,,,,
17A17,harmonious,,,,
17A18,witticism,,,,
17A19,to bear (a burden),,,,
17A1A,eyes,,,,
17A1B,to arise,,,,
17A1C,longevity,,,,
17A1D,body,,,,
17A1E,a surname,,,,
17A1F,oblique,,,,
17A20,,,,,
17A21,trough,,,,
17A22,,,,,
17A23,to agree on,,,,
17A24,ceremony,,,,
17A25,an auxiliary word,,,,
17A26,pellet,,,,
17A27,foolish,,,,
17A28,to circle,,,,
17A29,a surname,,,,
17A2A,tangerine,,,,
17A2B,to manage,,,,
17A2C,narrow,,,,
17A2D,disease,,,,
17A2E,song,,,,
17A2F,skill,,,,
17A30,to weave,,,,
17A31,auspicious,,,,
17A32,,,,,
17A33,to return,,,,
17A34,a transliteration,,,,
17A35,a surname,,,,
17A36,to cry,,,,
17A37,slowly,,,,
17A38,close,,,,
17A39,pleased,,,,
17A3A,empress dowager,,,,
17A3B,to do,,,,
17A3C,a transliteration,,,,
17A3D,a transliteration,,,,
17A3E,sorrowful,,,,
17A3F,to stop,,,,
17A40,a kind of bird,,,,
17A41,willow,,,,
17A42,spirit,,,,
17A43,pointed end,,,,
17A44,a surname,,,,
17A45,a surname,,,,
17A46,land,,,,
17A47,a surname,,,,
17A48,to command,,,,
17A49,palace,,,,
17A4A,ancestor,,,,
17A4B,merits and achievements,,,,
17A4C,a surname,,,,
17A4D,to own,,,,
17A4E,scheme,,,,
17A4F,target,,,,
17A50,husband and wife,,,,
17A51,food and drink,,,,
17A52,to suppress,,,,
17A53,a kind of vegetable,,,,
17A54,shining,,,,
17A55,a transliteration,,,,
17A56,weapon,,,,
17A57,law,,,,
17A58,,,,,
17A59,a surname,,,,
17A5A,to exist,,,,
17A5B,to say,,,,
17A5C,to cure,,,,
17A5D,horn,,,,
17A5E,down,,,,
17A5F,age,,,,
17A60,luxuriant,,,,
17A61,a surname,,,,
17A62,to harness,,,,
17A63,to scatter,,,,
17A64,in the past,,,,
17A65,a transliteration,,,,
17A66,spade,,,,
17A67,mould,,,,
17A68,color,,,,
17A69,a surname,,,,
17A6A,great-great-grandson,,,,
17A6B,woman,,,,
17A6C,knowledge,,,,
17A6D,the first month,,,,
17A6E,barbarian,,,,
17A6F,clear,,,,
17A70,to pass,,,,
17A71,can,,,,
17A72,host,,,,
17A73,to pull,,,,
17A74,good,,,,
17A75,a place name,,,,
17A76,frivolous,,,,
17A77,gadfly,,,,
17A78,upright,,,,
17A79,now,,,,
17A7A,,,,,
17A7B,to tribute,,,,
17A7C,to cherish,,,,
17A7D,filthy,,,,
17A7E,extremely,,,,
17A7F,a surname,,,,
17A80,to watch,,,,
17A81,,,,,
17A82,mother's brother,,,,
17A83,to draw (a bow),,,,
17A84,,,,,
17A85,hat,,,,
17A86,to think,,,,
17A87,to sink,,,,
17A88,gadfly,,,,
17A89,nephew,,,,
17A8A,plate,,,,
17A8B,rank,,,,
17A8C,a surname,,,,
17A8D,vulture,,,,
17A8E,to force,,,,
17A8F,a surname,,,,
17A90,person,,,,
17A91,circle,,,,
17A92,inner,,,,
17A93,skilful,,,,
17A94,hedgehog,,,,
17A95,to count,,,,
17A96,to seethe,,,,
17A97,to shiver,,,,
17A98,before,,,,
17A99,vulgar,,,,
17A9A,peaceful,,,,
17A9B,to publicize,,,,
17A9C,origin,,,,
17A9D,to struggle,,,,
17A9E,ashamed,,,,
17A9F,the beginning of,,,,
17AA0,evening,,,,
17AA1,to dress,,,,
17AA2,hair worn in a bun or coil,,,,
17AA3,conceited,,,,
17AA4,humble,,,,
17AA5,,,,,
17AA6,scar,,,,
17AA7,thin,,,,
17AA8,a transliteration,,,,
17AA9,physical strength of arms,,,,
17AAA,clear,,,,
17AAB,a surname,,,,
17AAC,night,,,,
17AAD,ago,,,,
17AAE,new,,,,
17AAF,wife,,,,
17AB0,,,,,
17AB1,round bone,,,,
17AB2,to summon (for surrender),,,,
17AB3,to teach,,,,
17AB4,rain,,,,
17AB5,hat,,,,
17AB6,a transliteration,,,,
17AB7,a kind of bird,,,,
17AB8,radish,,,,
17AB9,a surname,,,,
17ABA,power,,,,
17ABB,oath,,,,
17ABC,mirror,,,,
17ABD,to gather,,,,
17ABE,loose,,,,
17ABF,a surname,,,,
17AC0,abundant,,,,
17AC1,power,,,,
17AC2,an affix,,,,
17AC3,a surname,,,,
17AC4,a surname,,,,
17AC5,radish,,,,
17AC6,,,,,
17AC7,nit,,,,
17AC8,this morning,,,,
17AC9,entertainment,,,,
17ACA,suddenly,,,,
17ACB,to separate,,,,
17ACC,family,,,,
17ACD,a transliteration,,,,
17ACE,maidservant,,,,
17ACF,the young,,,,
17AD0,a surname,,,,
17AD1,livestock,,,,
17AD2,a surname,,,,
17AD3,levity; to play (?),,,,
17AD4,many,,,,
17AD5,to ripple,,,,
17AD6,even,,,,
17AD7,window,,,,
17AD8,,,,,
17AD9,wrestling,,,,
17ADA,circle,,,,
17ADB,to sing,,,,
17ADC,a kind of vegetable,,,,
17ADD,,,,,
17ADE,to stand up,,,,
17ADF,front of a garment,,,,
17AE0,to lie down,,,,
17AE1,to arrive,,,,
17AE2,to cast,,,,
17AE3,to change,,,,
17AE4,many,,,,
17AE5,ten,,,,
17AE6,to study,,,,
17AE7,custom,,,,
17AE8,to enlighten,,,,
17AE9,to give up,,,,
17AEA,,,,,
17AEB,rank,,,,
17AEC,suffering,,,,
17AED,to sing,,,,
17AEE,a transliteration,,,,
17AEF,origin,,,,
17AF0,a transliteration,,,,
17AF1,dangerous,,,,
17AF2,a surname,,,,
17AF3,to injure,,,,
17AF4,fruit,,,,
17AF5,nightmare,,,,
17AF6,adverb,,,,
17AF7,a place name,,,,
17AF8,to repeat,,,,
17AF9,to struggle,,,,
17AFA,,,,,
17AFB,to live,,,,
17AFC,a kind of grass,,,,
17AFD,musk deer,,,,
17AFE,hare,,,,
17AFF,used,,,,
17B00,to hide,,,,
17B01,to stop,,,,
17B02,to twine,,,,
17B03,intention,,,,
17B04,a surname,,,,
17B05,couple,,,,
17B06,a surname,,,,
17B07,entertainment,,,,
17B08,entertainment,,,,
17B09,mustard,,,,
17B0A,a surname,,,,
17B0B,a surname,,,,
17B0C,a transliteration,,,,
17B0D,silk,,,,
17B0E,villain,,,,
17B0F,third,,,,
17B10,a transliteration,,,,
17B11,a surname,,,,
17B12,a surname,,,,
17B13,lightning,,,,
17B14,lightning,,,,
17B15,dark,,,,
17B16,beast,,,,
17B17,land,,,,
17B18,to spread,,,,
17B19,that,,,,
17B1A,to bask,,,,
17B1B,soft-shelled turtle,,,,
17B1C,to fill in,,,,
17B1D,shield,,,,
17B1E,to bask,,,,
17B1F,to expose to sunlight,,,,
17B20,a transliteration,,,,
17B21,a transliteration,,,,
17B22,firm,,,,
17B23,little livestock,,,,
17B24,foundation,,,,
17B25,the sun,,,,
17B26,musical instrument; a surname (?),,,,
17B27,to burn,,,,
17B28,to seek,,,,
17B29,commandment,,,,
17B2A,bright,,,,
17B2B,surface,,,,
17B2C,ever,,,,
17B2D,a surname,,,,
17B2E,diligent,,,,
17B2F,to listen,,,,
17B30,male,,,,
17B31,loyal,,,,
17B32,a transliteration,,,,
17B33,outer,,,,
17B34,equal,,,,
17B35,to float,,,,
17B36,to step on,,,,
17B37,a kind of silk gauze,,,,
17B38,yarn,,,,
17B39,silk,,,,
17B3A,yarn,,,,
17B3B,brocade,,,,
17B3C,silk,,,,
17B3D,,,,,
17B3E,silk,,,,
17B3F,tough silk,,,,
17B40,silk,,,,
17B41,shell,,,,
17B42,mixed silk,,,,
17B43,a kind of bird,,,,
17B44,satin,,,,
17B45,silk,,,,
17B46,mound,,,,
17B47,shin,,,,
17B48,to overflow,,,,
17B49,to fall,,,,
17B4A,an auxiliary word,,,,
17B4B,a horse with white trotters,,,,
17B4C,shin,,,,
17B4D,to go,,,,
17B4E,to fall,,,,
17B4F,fetters,,,,
17B50,proper,,,,
17B51,fetters,,,,
17B52,foot,,,,
17B53,shoes,,,,
17B54,to trample,,,,
17B55,,,,,
17B56,threshold,,,,
17B57,boots,,,,
17B58,shin,,,,
17B59,to extract,,,,
17B5A,fetters,,,,
17B5B,heel,,,,
17B5C,lameness,,,,
17B5D,bottom,,,,
17B5E,step,,,,
17B5F,convulsion,,,,
17B60,a transliteration,,,,
17B61,line,,,,
17B62,to support,,,,
17B63,to pad,,,,
17B64,incomplete,,,,
17B65,incomplete,,,,
17B66,,,,,
17B67,smash,,,,
17B68,unreal image,,,,
17B69,foolish,,,,
17B6A,an auxiliary word,,,,
17B6B,a surname,,,,
17B6C,a kind of insect,,,,
17B6D,,,,,
17B6E,down,,,,
17B6F,a surname,,,,
17B70,,,,,
17B71,old sheep,,,,
17B72,a kind of animal,,,,
17B73,lamb,,,,
17B74,a surname,,,,
17B75,wool,,,,
17B76,to decline,,,,
17B77,old sheep,,,,
17B78,to combine,,,,
17B79,drum,,,,
17B7A,to compare,,,,
17B7B,to wait,,,,
17B7C,bright,,,,
17B7D,to know,,,,
17B7E,transparent,,,,
17B7F,to rub,,,,
17B80,intelligent,,,,
17B81,to sing praises of,,,,
17B82,dexterous,,,,
17B83,whistling arrow,,,,
17B84,to ask,,,,
17B85,many,,,,
17B86,arrow,,,,
17B87,rattle of a drum,,,,
17B88,frost,,,,
17B89,to wait,,,,
17B8A,Mongolian gazelle,,,,
17B8B,to perforate,,,,
17B8C,man and his wife's brother,,,,
17B8D,to tattoo the face (as a punishment),,,,
17B8E,feast,,,,
17B8F,to surpass,,,,
17B90,to beg,,,,
17B91,,,,,
17B92,to puzzle,,,,
17B93,to detest,,,,
17B94,to shine,,,,
17B95,night,,,,
17B96,a surname,,,,
17B97,,,,,
17B98,food,,,,
17B99,in a soft low voice,,,,
17B9A,urine,,,,
17B9B,to distribute,,,,
17B9C,to meet; to crowd,,,,
17B9D,minced meat,,,,
17B9E,a transliteration,,,,
17B9F,dirty,,,,
17BA0,disaster,,,,
17BA1,cheek,,,,
17BA2,ringworm,,,,
17BA3,rickets,,,,
17BA4,penis,,,,
17BA5,bottom,,,,
17BA6,to make love,,,,
17BA7,scabies,,,,
17BA8,bottom,,,,
17BA9,rib,,,,
17BAA,pus,,,,
17BAB,sore,,,,
17BAC,rickets,,,,
17BAD,chest,,,,
17BAE,nose,,,,
17BAF,the upper part of the human body,,,,
17BB0,liver,,,,
17BB1,to make love,,,,
17BB2,to fry in shallow oil without stirring,,,,
17BB3,kidney,,,,
17BB4,sore,,,,
17BB5,to combine,,,,
17BB6,spleen,,,,
17BB7,rickets,,,,
17BB8,pus,,,,
17BB9,crop (of a bird),,,,
17BBA,lungs,,,,
17BBB,a kind of grass,,,,
17BBC,belly and rib,,,,
17BBD,rib,,,,
17BBE,breast,,,,
17BBF,to combine,,,,
17BC0,a kind of grass,,,,
17BC1,louse,,,,
17BC2,fart,,,,
17BC3,sore,,,,
17BC4,scar,,,,
17BC5,dried meat,,,,
17BC6,to jump,,,,
17BC7,testis,,,,
17BC8,trace,,,,
17BC9,a kind of grass,,,,
17BCA,a transliteration,,,,
17BCB,penis,,,,
17BCC,stinking,,,,
17BCD,,,,,
17BCE,pudendum,,,,
17BCF,maggot,,,,
17BD0,to strive,,,,
17BD1,to tie and strap something tightly,,,,
17BD2,a transliteration,,,,
17BD3,to tie and strap something tightly,,,,
17BD4,vexed,,,,
17BD5,to cut off,,,,
17BD6,to cut,,,,
17BD7,to change,,,,
17BD8,to tread,,,,
17BD9,,,,,
17BDA,to do forced labor,,,,
17BDB,,,,,
17BDC,to change,,,,
17BDD,to translate,,,,
17BDE,to ring,,,,
17BDF,to hear,,,,
17BE0,,,,,
17BE1,,,,,
17BE2,to cut,,,,
17BE3,,,,,
17BE4,to cut,,,,
17BE5,,,,,
17BE6,a surname,,,,
17BE7,chimney,,,,
17BE8,world,,,,
17BE9,each,,,,
17BEA,clumsy,,,,
17BEB,to catch,,,,
17BEC,nose bolt,,,,
17BED,peaceful and happy,,,,
17BEE,same,,,,
17BEF,clumsy,,,,
17BF0,tail,,,,
17BF1,to ripple,,,,
17BF2,to invade,,,,
17BF3,luxuriant,,,,
17BF4,below,,,,
17BF5,to destroy,,,,
17BF6,a surname,,,,
17BF7,emperor,,,,
17BF8,stunned,,,,
17BF9,to catch,,,,
17BFA,knife,,,,
17BFB,,,,,
17BFC,to burn,,,,
17BFD,wonderful,,,,
17BFE,Mongolian gazelle,,,,
17BFF,luxuriant,,,,
17C00,open,,,,
17C01,can,,,,
17C02,a transliteration,,,,
17C03,salt,,,,
17C04,a surname,,,,
17C05,a transliteration,,,,
17C06,deer,,,,
17C07,to call,,,,
17C08,a surname,,,,
17C09,wine,,,,
17C0A,beast,,,,
17C0B,a kind of silk,,,,
17C0C,a kind of grass,,,,
17C0D,to be worried about,,,,
17C0E,young deer,,,,
17C0F,death,,,,
17C10,death,,,,
17C11,heavy,,,,
17C12,rapid,,,,
17C13,how,,,,
17C14,a surname,,,,
17C15,many,,,,
17C16,to gather,,,,
17C17,ten,,,,
17C18,entertainment,,,,
17C19,circle,,,,
17C1A,a unit of weight,,,,
17C1B,to cross,,,,
17C1C,origin,,,,
17C1D,frog,,,,
17C1E,dark,,,,
17C1F,ground,,,,
17C20,to collect,,,,
17C21,source,,,,
17C22,a place name,,,,
17C23,how many,,,,
17C24,clear,,,,
17C25,garden,,,,
17C26,dim,,,,
17C27,a unit of length,,,,
17C28,an old-fashioned long narrow table or desk,,,,
17C29,pillow,,,,
17C2A,copulation,,,,
17C2B,dark,,,,
17C2C,a surname,,,,
17C2D,ten,,,,
17C2E,to die young,,,,
17C2F,to flatter,,,,
17C30,a surname,,,,
17C31,to happen,,,,
17C32,,,,,
17C33,bear,,,,
17C34,toil,,,,
17C35,dowry,,,,
17C36,,,,,
17C37,to rinse,,,,
17C38,to cut,,,,
17C39,a surname,,,,
17C3A,fast,,,,
17C3B,to fear,,,,
17C3C,to arrange for,,,,
17C3D,wall,,,,
17C3E,wizard,,,,
17C3F,to barter,,,,
17C40,host,,,,
17C41,to call,,,,
17C42,power of arms,,,,
17C43,east,,,,
17C44,case,,,,
17C45,down,,,,
17C46,ox,,,,
17C47,east,,,,
17C48,tiger,,,,
17C49,lack,,,,
17C4A,to roll up,,,,
17C4B,,,,,
17C4C,to free oneself,,,,
17C4D,to sigh sorrowfully,,,,
17C4E,branch,,,,
17C4F,to choke,,,,
17C50,to draw (water),,,,
17C51,burnt,,,,
17C52,a place name,,,,
17C53,close,,,,
17C54,foolish,,,,
17C55,all,,,,
17C56,a kind of clothes,,,,
17C57,a surname,,,,
17C58,boiling,,,,
17C59,clumsy,,,,
17C5A,to hide,,,,
17C5B,appearance,,,,
17C5C,cotton-padded mattress,,,,
17C5D,echo,,,,
17C5E,aerolite,,,,
17C5F,to hide,,,,
17C60,pure,,,,
17C61,a surname,,,,
17C62,an auxiliary word,,,,
17C63,to hide,,,,
17C64,wallet,,,,
17C65,moisture,,,,
17C66,aerolite,,,,
17C67,to think of,,,,
17C68,bedding,,,,
17C69,to obstruct,,,,
17C6A,many,,,,
17C6B,love,,,,
17C6C,devil,,,,
17C6D,a transliteration,,,,
17C6E,to fry batter in a thin layer,,,,
17C6F,to press,,,,
17C70,milk dregs,,,,
17C71,to pay one's debt,,,,
17C72,a surname,,,,
17C73,super,,,,
17C74,mill,,,,
17C75,to boil,,,,
17C76,slow,,,,
17C77,dregs,,,,
17C78,stone,,,,
17C79,heavy,,,,
17C7A,steed,,,,
17C7B,to steal,,,,
17C7C,hole,,,,
17C7D,to prepare,,,,
17C7E,to admire,,,,
17C7F,to wrestle,,,,
17C80,stone roller,,,,
17C81,to collapse,,,,
17C82,to bake,,,,
17C83,to rely on,,,,
17C84,to knit,,,,
17C85,to tie,,,,
17C86,true,,,,
17C87,old,,,,
17C88,a round flat piece of jade with a hole in its centre,,,,
17C89,to have,,,,
17C8A,buttocks,,,,
17C8B,happy,,,,
17C8C,river,,,,
17C8D,full,,,,
17C8E,mill,,,,
17C8F,anger,,,,
17C90,dangerous,,,,
17C91,tiredness,,,,
17C92,to groan,,,,
17C93,to break through,,,,
17C94,pancake,,,,
17C95,button,,,,
17C96,broken,,,,
17C97,full,,,,
17C98,to complain,,,,
17C99,woolens,,,,
17C9A,grave,,,,
17C9B,four,,,,
17C9C,concave,,,,
17C9D,to collapse,,,,
17C9E,hill,,,,
17C9F,ore,,,,
17CA0,hollow,,,,
17CA1,a transliteration,,,,
17CA2,insect,,,,
17CA3,a necklace made by jewellery,,,,
17CA4,stone roller,,,,
17CA5,mortar,,,,
17CA6,to defraud,,,,
17CA7,end,,,,
17CA8,heavy,,,,
17CA9,to curse,,,,
17CAA,a transliteration,,,,
17CAB,to sink,,,,
17CAC,a transliteration,,,,
17CAD,a kind of vegetable,,,,
17CAE,incomplete,,,,
17CAF,to rub,,,,
17CB0,to chop,,,,
17CB1,red sand,,,,
17CB2,brightness,,,,
17CB3,mill,,,,
17CB4,to rub,,,,
17CB5,gourd ladle,,,,
17CB6,to pad,,,,
17CB7,fragrant,,,,
17CB8,to make,,,,
17CB9,stingy,,,,
17CBA,firm,,,,
17CBB,to suppress,,,,
17CBC,to knead,,,,
17CBD,to pull out,,,,
17CBE,macaque,,,,
17CBF,catkin,,,,
17CC0,soft,,,,
17CC1,to fete,,,,
17CC2,fine horse,,,,
17CC3,wall,,,,
17CC4,sky,,,,
17CC5,danger,,,,
17CC6,to lose,,,,
17CC7,mound,,,,
17CC8,target,,,,
17CC9,fields,,,,
17CCA,marshland,,,,
17CCB,to open,,,,
17CCC,that,,,,
17CCD,a kind of grass to make rain cape,,,,
17CCE,to examine,,,,
17CCF,a transliteration,,,,
17CD0,end,,,,
17CD1,hairpin,,,,
17CD2,an auxiliary word,,,,
17CD3,awn,,,,
17CD4,hairpin,,,,
17CD5,crooked,,,,
17CD6,vulture,,,,
17CD7,,,,,
17CD8,to be willing,,,,
17CD9,,,,,
17CDA,collapse,,,,
17CDB,a surname,,,,
17CDC,to regret,,,,
17CDD,month,,,,
17CDE,to beg,,,,
17CDF,a transliteration,,,,
17CE0,net,,,,
17CE1,to need,,,,
17CE2,to agree,,,,
17CE3,to cover,,,,
17CE4,among,,,,
17CE5,to exercise forbearance,,,,
17CE6,even,,,,
17CE7,to make a concession,,,,
17CE8,incomplete,,,,
17CE9,a surname,,,,
17CEA,to ask for aid,,,,
17CEB,to take,,,,
17CEC,to know,,,,
17CED,to execute,,,,
17CEE,curled hair,,,,
17CEF,to wrestle,,,,
17CF0,,,,,
17CF1,that,,,,
17CF2,mountain,,,,
17CF3,to guide,,,,
17CF4,a surname,,,,
17CF5,to speed,,,,
17CF6,a surname,,,,
17CF7,to lure,,,,
17CF8,chess playing,,,,
17CF9,,,,,
17CFA,that,,,,
17CFB,upright,,,,
17CFC,to fall,,,,
17CFD,slope,,,,
17CFE,slope,,,,
17CFF,risky mountainside,,,,
17D00,tall,,,,
17D01,great-great-grandson,,,,
17D02,white,,,,
17D03,two,,,,
17D04,platform,,,,
17D05,dangerous,,,,
17D06,a surname,,,,
17D07,mountain,,,,
17D08,bear,,,,
17D09,interval,,,,
17D0A,to shrink,,,,
17D0B,chapter,,,,
17D0C,that,,,,
17D0D,quail,,,,
17D0E,a kind of grass,,,,
17D0F,to broil,,,,
17D10,urgent,,,,
17D11,calf (of the leg),,,,
17D12,to fear,,,,
17D13,tiger,,,,
17D14,hatred,,,,
17D15,respect,,,,
17D16,enemy,,,,
17D17,to come and go,,,,
17D18,fear,,,,
17D19,elbow,,,,
17D1A,to flog,,,,
17D1B,to contribute,,,,
17D1C,,,,,
17D1D,a kind of jadeware,,,,
17D1E,to revere,,,,
17D1F,father,,,,
17D20,politics,,,,
17D21,doubt,,,,
17D22,to revere,,,,
17D23,to admire,,,,
17D24,sentry,,,,
17D25,a transliteration,,,,
17D26,main points,,,,
17D27,to change,,,,
17D28,to die,,,,
17D29,,,,,
17D2A,to observe,,,,
17D2B,to sing,,,,
17D2C,urn,,,,
17D2D,similarity,,,,
17D2E,kind,,,,
17D2F,,,,,
17D30,a transliteration,,,,
17D31,to cover,,,,
17D32,summer,,,,
17D33,a word means respect,,,,
17D34,peace and happiness,,,,
17D35,brain,,,,
17D36,,,,,
17D37,maternal aunt,,,,
17D38,hair worn in a bun or coil,,,,
17D39,brain,,,,
17D3A,mother,,,,
17D3B,warm,,,,
17D3C,a transliteration,,,,
